
             SystemC 2.2.0 --- Apr 17 2012 15:58:44
 <--> BUS TRANSACTION: WRITE 0x0 @0x3BD8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3BDC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3BE0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3BE4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3BE8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3BEC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3BF0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3BF4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3BF8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3BFC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C00 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C04 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C08 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C0C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C10 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C14 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C18 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C1C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C20 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C24 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C28 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C2C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C30 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C34 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C38 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C3C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C40 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C44 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C48 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C4C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C50 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C54 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C58 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C5C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C60 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C64 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C68 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C6C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C70 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C74 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C78 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C7C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C80 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C84 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C88 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C8C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C90 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C94 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C98 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3C9C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CA0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CA4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CA8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CAC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CB0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CB4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CB8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CBC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CC0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CC4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CC8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CCC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CD0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CD4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CD8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CDC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CE0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CE4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CE8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CEC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CF0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CF4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CF8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3CFC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D00 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D04 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D08 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D0C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D10 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D14 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D18 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D1C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D20 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D24 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D28 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D2C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D30 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D34 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D38 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D3C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D40 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D44 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D48 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D4C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D50 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D54 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D58 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D5C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D60 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D64 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D68 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D6C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D70 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D74 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D78 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D7C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D80 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D84 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D88 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D8C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D90 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D94 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D98 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3D9C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DA0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DA4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DA8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DAC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DB0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DB4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DB8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DBC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DC0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DC4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DC8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DCC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DD0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DD4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DD8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DDC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DE0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DE4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DE8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DEC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DF0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DF4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DF8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3DFC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E00 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E04 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E08 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E0C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E10 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E14 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E18 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E1C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E20 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E24 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E28 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E2C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E30 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E34 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E38 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E3C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E40 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E44 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E48 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E4C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E50 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E54 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E58 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E5C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E60 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E64 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E68 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E6C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E70 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E74 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E78 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E7C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E80 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E84 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E88 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E8C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E90 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E94 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E98 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3E9C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EA0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EA4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EA8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EAC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EB0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EB4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EB8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EBC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EC0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EC4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EC8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3ECC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3ED0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3ED4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3ED8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EDC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EE0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EE4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EE8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EEC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EF0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EF4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EF8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3EFC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F00 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F04 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F08 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F0C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F10 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F14 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F18 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F1C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F20 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F24 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F28 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F2C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F30 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F34 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F38 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F3C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F40 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F44 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F48 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F4C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F50 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F54 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F58 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F5C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F60 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F64 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F68 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F6C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F70 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F74 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F78 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F7C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F80 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F84 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F88 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F8C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F90 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F94 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F98 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3F9C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FA0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FA4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FA8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FAC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FB0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FB4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FB8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FBC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FC0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FC4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FC8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FCC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FD0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FD4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FD8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FDC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FE0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FE4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FE8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FEC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FF0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FF4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FF8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x3FFC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4000 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4004 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4008 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x400C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4010 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4014 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4018 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x401C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4020 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4024 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4028 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x402C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4030 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4034 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4038 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x403C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4040 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4044 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4048 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x404C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4050 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4054 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4058 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x405C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4060 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4064 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4068 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x406C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4070 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4074 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4078 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x407C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4080 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4084 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4088 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x408C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4090 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4094 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4098 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x409C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40A0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40A4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40A8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40AC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40B0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40B4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40B8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40BC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40C0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40C4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40C8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40CC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40D0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40D4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40D8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40DC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40E0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40E4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40E8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40EC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40F0 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40F4 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40F8 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x40FC (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4100 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4104 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4108 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x410C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4110 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4114 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4118 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x411C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4120 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4124 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4128 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x412C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4130 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4134 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4138 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x413C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4140 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4144 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4148 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x414C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4150 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4154 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4158 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x415C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4160 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4164 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4168 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x416C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4170 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4174 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4178 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x417C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4180 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4184 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4188 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x418C (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4190 (bootmem)
 <--> BUS TRANSACTION: WRITE 0x0 @0x4194 (bootmem)
